"Device Name","Device ID","Date & Time [GMT]","Date & Time [Local]","Latitude","Longitude","Altitude","Fix Status","DOP","Temp [C]","Main [V]","Back [V]"
"C25M32",94300,1984-05-19 09:00:13,1984-05-19 17:00:13,-34.4435658,119.2333436,5.44,"3-D least-squares   (8 SVs)",2,28.5,4.05,0
"C25M32",94300,1984-05-19 10:00:42,1984-05-19 18:00:42,-34.4431769,119.2350583,-0.59,"3-D least-squares   (10 SVs)",1.4,19.5,4.05,0
"C25M32",94300,1984-05-19 11:00:13,1984-05-19 19:00:13,-34.4390611,119.2394628,-1.43,"3-D least-squares   (9 SVs)",2.2,17,4.05,0
"C25M32",94300,1984-05-19 12:00:16,1984-05-19 20:00:16,-34.4392128,119.2406989,-10.06,"3-D least-squares   (6 SVs)",2,20,4.05,0
"C25M32",94300,1984-05-19 13:00:42,1984-05-19 21:00:42,-34.4392317,119.2406469,-0.75,"3-D least-squares   (10 SVs)",1.4,22,4.05,0
"C25M32",94300,1984-05-19 14:00:14,1984-05-19 22:00:14,-34.4390672,119.2406158,2.87,"3-D least-squares   (6 SVs)",3,31,4.05,0
"C25M32",94300,1984-05-19 15:00:42,1984-05-19 23:00:42,-34.4391169,119.24065,-5.13,"3-D least-squares   (6 SVs)",3.2,29,4.05,0
"C25M32",94300,1984-05-19 16:00:16,1984-05-20 00:00:16,-34.4391469,119.2406825,0.59,"3-D least-squares   (5 SVs)",4,34,4.05,0
"C25M32",94300,1984-05-19 17:00:42,1984-05-20 01:00:42,-34.4390847,119.2406308,-8.77,"3-D least-squares   (9 SVs)",1.4,33,4.05,0
"C25M32",94300,1984-05-19 18:00:14,1984-05-20 02:00:14,-34.4390681,119.2406694,-32.62,"3-D least-squares   (7 SVs)",2.2,27.5,4.05,0
"C25M32",94300,1984-05-19 19:01:02,1984-05-20 03:01:02,-34.4391253,119.2406583,-1.19,"3-D least-squares   (7 SVs)",2.8,36,4.05,0
"C25M32",94300,1984-05-19 20:00:14,1984-05-20 04:00:14,-34.4391442,119.2406042,1.05,"3-D least-squares   (6 SVs)",5.6,36.5,4.05,0
"C25M32",94300,1984-05-19 21:00:19,1984-05-20 05:00:19,-34.4390719,119.2408531,18.03,"3-D least-squares   (5 SVs)",4.8,30,4.05,0
"C25M32",94300,1984-05-19 22:01:29,1984-05-20 06:01:29,-34.4390828,119.2405686,23.35,"2-D least-squares   (3 SVs)",4.2,32.5,4.05,0
"C25M32",94300,1984-05-19 23:00:41,1984-05-20 07:00:41,-34.4390597,119.2406992,0.56,"3-D least-squares   (6 SVs)",2.8,31.5,4.05,0
"C25M32",94300,1984-05-20 00:00:14,1984-05-20 08:00:14,-34.4390928,119.2407836,11.11,"3-D least-squares   (6 SVs)",2,34.5,4.05,0
"C25M32",94300,1984-05-20 01:00:41,1984-05-20 09:00:41,-34.4392033,119.2407981,-3.21,"3-D least-squares   (8 SVs)",1.6,29.5,4.05,0
"C25M32",94300,1984-05-20 02:00:12,1984-05-20 10:00:12,-34.4391483,119.2408053,-1.39,"3-D least-squares   (6 SVs)",3.4,28.5,4.05,0
"C25M32",94300,1984-05-20 03:00:13,1984-05-20 11:00:13,-34.4398383,119.2404983,-6.94,"3-D least-squares   (5 SVs)",4.8,22.5,4.05,0
"C25M38",94958,1984-05-20 04:00:30,1984-05-20 12:00:30,-34.4531881,119.376135,86.37,"3-D least-squares   (4 SVs)",8.2,21.5,4,0
"C25M32",94300,1984-05-20 04:00:40,1984-05-20 12:00:40,-34.4407275,119.24522,-0.47,"3-D least-squares   (8 SVs)",2.4,24,4.05,0
"C25M32",94300,1984-05-20 05:00:12,1984-05-20 13:00:12,-34.4421728,119.2483914,4.43,"3-D least-squares   (8 SVs)",3,25.5,4.05,0
"C25M38",94958,1984-05-20 05:01:06,1984-05-20 13:01:06,-34.4532203,119.3757758,63.5,"3-D least-squares   (5 SVs)",9.4,24,4,0
"C25M32",94300,1984-05-20 06:00:12,1984-05-20 14:00:12,-34.4429492,119.2465578,-0.91,"3-D least-squares   (6 SVs)",3.4,23.5,4.05,0
"C25M38",94958,1984-05-20 06:01:01,1984-05-20 14:01:01,-34.4530953,119.3779069,193.27,"3-D least-squares   (5 SVs)",27.2,25,4,0
"C25M32",94300,1984-05-20 07:00:11,1984-05-20 15:00:11,-34.4424311,119.2468386,-1.95,"3-D least-squares   (5 SVs)",4.2,20.5,4.05,0
"C25M38",94958,1984-05-20 07:00:42,1984-05-20 15:00:42,-34.45316,119.3756786,36.12,"3-D least-squares   (5 SVs)",5,23.5,4,0
"C25M38",94958,1984-05-20 08:00:15,1984-05-20 16:00:15,-34.4531183,119.3762708,26.96,"2-D least-squares   (3 SVs)",17.8,24,4,0
"C25M32",94300,1984-05-20 08:00:40,1984-05-20 16:00:40,-34.4418847,119.2457731,-0.22,"3-D least-squares   (10 SVs)",1.6,21,4.05,0
"C25M32",94300,1984-05-20 09:00:11,1984-05-20 17:00:11,-34.4418067,119.2455783,5.32,"3-D least-squares   (9 SVs)",1.8,19.5,4.05,0
"C25M38",94958,1984-05-20 09:00:56,1984-05-20 17:00:56,-34.453225,119.3758653,48.6,"3-D least-squares   (5 SVs)",6.4,23.5,4,0
"C25M38",94958,1984-05-20 09:42:25,1984-05-20 17:42:25,-34.4531506,119.3756639,35.87,"2-D least-squares   (4 SVs)",4.4,23,4,0
"C25M36",94959,1984-05-20 09:45:59,1984-05-20 17:45:59,-34.4532089,119.3756839,38.8,"3-D least-squares   (5 SVs)",3,22.5,4.1,0
"C25M32",94300,1984-05-20 10:00:14,1984-05-20 18:00:14,-34.4418169,119.2455692,-6.97,"3-D least-squares   (5 SVs)",2.8,18.5,4.05,0
"C25M32",94300,1984-05-20 11:00:41,1984-05-20 19:00:41,-34.4418142,119.2455764,-1.18,"3-D least-squares   (9 SVs)",2.2,17.5,4.05,0
"C25M32",94300,1984-05-20 12:00:10,1984-05-20 20:00:10,-34.4419558,119.2458886,-2.89,"3-D least-squares   (9 SVs)",1.8,17,4.05,0
"C25M32",94300,1984-05-20 13:00:13,1984-05-20 21:00:13,-34.4406272,119.2450783,-7.22,"3-D least-squares   (6 SVs)",2,16,4.05,0
"C25M32",94300,1984-05-20 14:00:59,1984-05-20 22:00:59,-34.4407719,119.2449614,-7.66,"3-D least-squares   (5 SVs)",3.2,28.5,4.05,0
"C25M32",94300,1984-05-20 15:00:59,1984-05-20 23:00:59,-34.4407942,119.2450125,-23.63,"3-D least-squares   (5 SVs)",5.2,35.5,4.05,0
"C25M32",94300,1984-05-20 16:00:14,1984-05-21 00:00:14,-34.44072,119.2449917,-2.78,"3-D least-squares   (5 SVs)",2.8,36,4.05,0
"C25M32",94300,1984-05-20 17:01:29,1984-05-21 01:01:29,-34.4404583,119.245065,-139.03,"3-D least-squares   (4 SVs)",49.8,36.5,4.05,0
"C25M32",94300,1984-05-20 18:00:41,1984-05-21 02:00:41,-34.4407322,119.2449992,-8.31,"3-D least-squares   (7 SVs)",2.4,26,4.05,0
"C25M32",94300,1984-05-20 19:00:13,1984-05-21 03:00:13,-34.4407081,119.2450131,-7.92,"3-D least-squares   (6 SVs)",2.2,26.5,4.05,0
"C25M32",94300,1984-05-20 20:00:41,1984-05-21 04:00:41,-34.4407208,119.2449981,-6.47,"3-D least-squares   (6 SVs)",5.2,34,4.05,0
"C25M32",94300,1984-05-20 21:00:13,1984-05-21 05:00:13,-34.4407075,119.2450392,-0.77,"3-D least-squares   (6 SVs)",4.8,33.5,4.05,0
"C25M32",94300,1984-05-20 22:00:41,1984-05-21 06:00:41,-34.4404908,119.2447514,-4.63,"3-D least-squares   (11 SVs)",1.4,18.5,4.05,0
"C25M32",94300,1984-05-20 23:00:12,1984-05-21 07:00:12,-34.4403669,119.2445194,4.82,"3-D least-squares   (8 SVs)",2.8,18.5,4.05,0
"C25M32",94300,1984-05-21 00:00:12,1984-05-21 08:00:12,-34.4403192,119.2445817,3.69,"3-D least-squares   (5 SVs)",4,20,4.05,0
"C25M38",94958,1984-05-21 00:00:41,1984-05-21 08:00:41,-34.4357106,119.2212556,-2.24,"3-D least-squares   (5 SVs)",2.8,16,4,0
"C25M32",94300,1984-05-21 01:00:41,1984-05-21 09:00:41,-34.4401,119.24348,0.26,"3-D least-squares   (13 SVs)",1.2,22.5,4.05,0
"C25M38",94958,1984-05-21 01:00:41,1984-05-21 09:00:41,-34.4132983,119.1778872,0.91,"3-D least-squares   (12 SVs)",1.8,17,4,0
"C25M33",94960,1984-05-21 01:00:41,1984-05-21 09:00:41,-34.4360556,119.0617869,30.36,"3-D least-squares   (6 SVs)",3,24.5,3.95,0
"C25M32",94300,1984-05-21 02:00:11,1984-05-21 10:00:11,-34.4400806,119.2435031,1.62,"3-D least-squares   (9 SVs)",2.2,27.5,4.05,0
"C25M38",94958,1984-05-21 02:00:11,1984-05-21 10:00:11,-34.2595625,119.2705975,41.61,"3-D least-squares   (10 SVs)",1.6,18,4,0
"C25M33",94960,1984-05-21 02:00:41,1984-05-21 10:00:41,-34.4358078,119.0619169,40.38,"3-D least-squares   (9 SVs)",2.4,24,3.95,0
"C25M32",94300,1984-05-21 03:00:11,1984-05-21 11:00:11,-34.4398147,119.2424153,-3.1,"3-D least-squares   (7 SVs)",1.8,28,4.05,0
"C25M33",94960,1984-05-21 03:00:12,1984-05-21 11:00:12,-34.4358014,119.0619211,29.05,"3-D least-squares   (8 SVs)",2,33.5,3.95,0
"C25M38",94958,1984-05-21 03:00:41,1984-05-21 11:00:41,-34.3920461,119.3754411,-12.97,"3-D least-squares   (8 SVs)",2,18,4,0
"C25M32",94300,1984-05-21 04:00:40,1984-05-21 12:00:40,-34.4400578,119.2403547,3.56,"3-D least-squares   (10 SVs)",1.4,29,4.05,0
"C25M33",94960,1984-05-21 04:00:41,1984-05-21 12:00:41,-34.4350175,119.0620247,28.55,"3-D least-squares   (10 SVs)",1.4,30.5,3.95,0
"C25M38",94958,1984-05-21 04:01:02,1984-05-21 12:01:02,-34.4532133,119.3757178,39.86,"3-D least-squares   (7 SVs)",2,19,4,0
"C25M32",94300,1984-05-21 05:00:11,1984-05-21 13:00:11,-34.4404094,119.2367678,-0.29,"3-D least-squares   (9 SVs)",1.6,25,4.05,0
"C25M33",94960,1984-05-21 05:00:12,1984-05-21 13:00:12,-34.4344878,119.0614625,31.13,"3-D least-squares   (8 SVs)",2.2,28.5,3.95,0
"C25M38",94958,1984-05-21 05:00:22,1984-05-21 13:00:22,-34.4532958,119.3759861,67.16,"3-D least-squares   (5 SVs)",4,20,4,0
"C25M33",94960,1984-05-21 06:00:12,1984-05-21 14:00:12,-34.4330236,119.0634817,24.01,"3-D least-squares   (6 SVs)",3.2,25,3.95,0
"C25M38",94958,1984-05-21 06:00:40,1984-05-21 14:00:40,-34.4532719,119.3757111,48.08,"3-D least-squares   (5 SVs)",8.4,20.5,4,0
"C25M32",94300,1984-05-21 06:00:41,1984-05-21 14:00:41,-34.4401892,119.2366783,-1.78,"3-D least-squares   (6 SVs)",3.4,27.5,4.05,0
"C25M32",94300,1984-05-21 07:00:11,1984-05-21 15:00:11,-34.4420803,119.2351636,1.75,"3-D least-squares   (6 SVs)",2.6,22.5,4.05,0
"C25M33",94960,1984-05-21 07:00:14,1984-05-21 15:00:14,-34.4321786,119.0648067,21.02,"3-D least-squares   (5 SVs)",4.4,25,3.95,0
"C25M38",94958,1984-05-21 07:00:41,1984-05-21 15:00:41,-34.4531725,119.3755744,30.54,"3-D least-squares   (6 SVs)",2.6,21,4,0
"C25M33",94960,1984-05-21 08:00:40,1984-05-21 16:00:40,-34.4311947,119.0639392,22.84,"3-D least-squares   (8 SVs)",2,21,3.95,0
"C25M32",94300,1984-05-21 08:00:40,1984-05-21 16:00:40,-34.4408425,119.2293272,2.16,"3-D least-squares   (10 SVs)",1.6,22.5,4.05,0
"C25M38",94958,1984-05-21 08:01:00,1984-05-21 16:01:00,-34.4532775,119.3758694,54.25,"3-D least-squares   (4 SVs)",9.2,22,4,0
"C25M32",94300,1984-05-21 09:00:10,1984-05-21 17:00:10,-34.4406556,119.2230672,0.57,"3-D least-squares   (9 SVs)",1.8,17.5,4.05,0
"C25M33",94960,1984-05-21 09:00:12,1984-05-21 17:00:12,-34.4308969,119.0623222,37.39,"3-D least-squares   (8 SVs)",2,18,3.95,0
"C25M38",94958,1984-05-21 09:00:41,1984-05-21 17:00:41,-34.4532181,119.3758125,46.17,"3-D least-squares   (5 SVs)",7,22.5,4,0
"C25M38",94958,1984-05-21 09:57:10,1984-05-21 17:57:10,-34.4532617,119.3760075,60.33,"3-D least-squares   (5 SVs)",7.8,22.5,4,0
"C25M32",94300,1984-05-21 10:00:11,1984-05-21 18:00:11,-34.4401839,119.221495,-2.72,"3-D least-squares   (5 SVs)",2.6,20.5,4.05,0
"C25M33",94960,1984-05-21 10:00:41,1984-05-21 18:00:41,-34.4317308,119.0618372,33.32,"3-D least-squares   (12 SVs)",1.2,18,3.95,0
"C25M33",94960,1984-05-21 11:00:11,1984-05-21 19:00:11,-34.4317389,119.0618417,35.58,"3-D least-squares   (10 SVs)",2,17,3.95,0
"C25M32",94300,1984-05-21 11:00:41,1984-05-21 19:00:41,-34.4419611,119.2213503,-0.2,"3-D least-squares   (9 SVs)",2.2,20,4.05,0
"C25M33",94960,1984-05-21 12:00:11,1984-05-21 20:00:11,-34.4317508,119.0618183,33.65,"3-D least-squares   (8 SVs)",1.6,16.5,3.95,0
"C25M32",94300,1984-05-21 12:00:11,1984-05-21 20:00:11,-34.4435236,119.2211878,-5.4,"3-D least-squares   (10 SVs)",1.6,19,4.05,0
"C25M32",94300,1984-05-21 13:00:10,1984-05-21 21:00:10,-34.4436353,119.2218094,-4.01,"3-D least-squares   (7 SVs)",1.6,19,4.05,0
"C25M33",94960,1984-05-21 13:00:12,1984-05-21 21:00:12,-34.4317394,119.0617603,31.96,"3-D least-squares   (6 SVs)",2,15,3.95,0
"C25M35",94954,1984-05-21 13:00:41,1984-05-21 21:00:41,-34.4166236,119.1187092,23.38,"3-D least-squares   (8 SVs)",2.4,27,4.05,0
"C25M33",94960,1984-05-21 14:00:40,1984-05-21 22:00:40,-34.4317378,119.0617781,35.74,"3-D least-squares   (10 SVs)",1.8,15,3.95,0
"C25M32",94300,1984-05-21 14:00:41,1984-05-21 22:00:41,-34.4436303,119.2217997,-4.97,"3-D least-squares   (10 SVs)",1.8,20,4.05,0
"C25M35",94954,1984-05-21 14:00:44,1984-05-21 22:00:44,-34.4166081,119.1187864,11.73,"3-D least-squares   (5 SVs)",3.2,20.5,4.05,0
"C25M32",94300,1984-05-21 15:00:11,1984-05-21 23:00:11,-34.4442861,119.2223656,-3.19,"3-D least-squares   (9 SVs)",2,16.5,4.05,0
"C25M33",94960,1984-05-21 15:00:12,1984-05-21 23:00:12,-34.4326286,119.06438,26.02,"3-D least-squares   (9 SVs)",2,13.5,3.95,0
"C25M35",94954,1984-05-21 15:00:41,1984-05-21 23:00:41,-34.4165814,119.1187586,30.19,"3-D least-squares   (8 SVs)",2.8,24.5,4.05,0
"C25M32",94300,1984-05-21 16:00:12,1984-05-22 00:00:12,-34.4459858,119.2229353,-2.29,"3-D least-squares   (5 SVs)",3.8,15,4.05,0
"C25M35",94954,1984-05-21 16:00:13,1984-05-22 00:00:13,-34.4164544,119.1188744,59.63,"3-D least-squares   (7 SVs)",2.2,32,4.05,0
"C25M33",94960,1984-05-21 16:00:14,1984-05-22 00:00:14,-34.4325131,119.0644972,41.16,"3-D least-squares   (5 SVs)",3.8,34,3.95,0
"C25M33",94960,1984-05-21 17:00:41,1984-05-22 01:00:41,-34.4326161,119.0643725,31.56,"3-D least-squares   (10 SVs)",1.4,37,3.95,0
"C25M32",94300,1984-05-21 17:00:41,1984-05-22 01:00:41,-34.4457378,119.2231481,5.99,"3-D least-squares   (7 SVs)",1.8,30.5,4.05,0
"C25M35",94954,1984-05-21 17:00:41,1984-05-22 01:00:41,-34.4165761,119.1187164,25.77,"3-D least-squares   (7 SVs)",2.4,34,4.05,0
"C25M33",94960,1984-05-21 18:00:12,1984-05-22 02:00:12,-34.4326325,119.0644358,20.08,"3-D least-squares   (9 SVs)",1.6,36.5,3.95,0
"C25M32",94300,1984-05-21 18:00:12,1984-05-22 02:00:12,-34.4456808,119.2230247,-6.03,"3-D least-squares   (5 SVs)",4.2,22.5,4.05,0
"C25M35",94954,1984-05-21 18:00:37,1984-05-22 02:00:37,-34.4165269,119.1187356,10.73,"3-D least-squares   (7 SVs)",2.6,25,4.05,0
"C25M33",94960,1984-05-21 19:00:17,1984-05-22 03:00:17,-34.4326161,119.0645353,13.89,"3-D least-squares   (6 SVs)",2.2,34,3.95,0
"C25M32",94300,1984-05-21 19:00:32,1984-05-22 03:00:32,-34.4456642,119.2230117,0.23,"3-D least-squares   (4 SVs)",4.4,29,4.05,0
"C25M35",94954,1984-05-21 19:02:05,1984-05-22 03:02:05,-34.4165564,119.1187089,30.74,"3-D least-squares   (5 SVs)",2.6,21.5,4.05,0
"C25M33",94960,1984-05-21 20:00:40,1984-05-22 04:00:40,-34.4326514,119.0644128,31.18,"3-D least-squares   (6 SVs)",2.8,36.5,3.95,0
"C25M35",94954,1984-05-21 20:00:41,1984-05-22 04:00:41,-34.4165647,119.1187133,20.54,"3-D least-squares   (8 SVs)",2.2,28,4.05,0
"C25M32",94300,1984-05-21 20:01:04,1984-05-22 04:01:04,-34.4456378,119.223155,16.87,"3-D least-squares   (4 SVs)",7,33.5,4.05,0
"C25M35",94954,1984-05-21 21:00:13,1984-05-22 05:00:13,-34.4166181,119.1186403,24.25,"3-D least-squares   (8 SVs)",2,33.5,4.05,0
"C25M33",94960,1984-05-21 21:00:14,1984-05-22 05:00:14,-34.4326092,119.0644844,18.55,"3-D least-squares   (6 SVs)",1.6,33.5,3.95,0
"C25M32",94300,1984-05-21 21:00:41,1984-05-22 05:00:41,-34.445715,119.2230339,9.65,"3-D least-squares   (8 SVs)",1.8,34.5,4.05,0
"C25M32",94300,1984-05-21 22:00:13,1984-05-22 06:00:13,-34.4456658,119.2231119,5.23,"3-D least-squares   (7 SVs)",1.6,34.5,4.05,0
"C25M33",94960,1984-05-21 22:00:40,1984-05-22 06:00:40,-34.4326503,119.0644328,29.57,"3-D least-squares   (9 SVs)",1.6,34,3.95,0
"C25M35",94954,1984-05-21 22:00:49,1984-05-22 06:00:49,-34.4166225,119.1186986,12.94,"3-D least-squares   (6 SVs)",2.2,21,4.05,0
"C25M33",94960,1984-05-21 23:00:13,1984-05-22 07:00:13,-34.4326008,119.0643969,30.51,"3-D least-squares   (7 SVs)",2.8,33,3.95,0
"C25M35",94954,1984-05-21 23:00:41,1984-05-22 07:00:41,-34.4166064,119.118635,24.41,"3-D least-squares   (7 SVs)",2.6,20.5,4.05,0
"C25M32",94300,1984-05-21 23:00:41,1984-05-22 07:00:41,-34.4456536,119.2231006,-3.37,"3-D least-squares   (8 SVs)",2,33,4.05,0
"C25M33",94960,1984-05-22 00:00:12,1984-05-22 08:00:12,-34.4325139,119.0648925,26.87,"3-D least-squares   (6 SVs)",2.2,23,3.95,0
"C25M35",94954,1984-05-22 00:00:18,1984-05-22 08:00:18,-34.4166617,119.11863,17.2,"3-D least-squares   (6 SVs)",2.2,27.5,4.05,0
"C25M38",94958,1984-05-22 00:00:41,1984-05-22 08:00:41,-34.4184419,119.1940961,6.73,"3-D least-squares   (5 SVs)",4.4,14.5,4,0
"C25M32",94300,1984-05-22 00:00:48,1984-05-22 08:00:48,-34.4458222,119.2229639,-12.96,"3-D least-squares   (8 SVs)",2.2,23,4.05,0
"C25M32",94300,1984-05-22 01:00:11,1984-05-22 09:00:11,-34.4444653,119.2238128,-2.14,"3-D least-squares   (6 SVs)",4,19,4.05,0
"C25M35",94954,1984-05-22 01:00:41,1984-05-22 09:00:41,-34.4165636,119.1189331,31.32,"3-D least-squares   (7 SVs)",2.4,22.5,4.05,0
"C25M35",94954,1984-05-22 02:00:13,1984-05-22 10:00:13,-34.4179728,119.1195206,8.4,"3-D least-squares   (5 SVs)",4.6,24.5,4.05,0
"C25M32",94300,1984-05-22 02:00:40,1984-05-22 10:00:40,-34.4425283,119.224245,5.28,"3-D least-squares   (9 SVs)",2.4,23.5,4.05,0
"C25M32",94300,1984-05-22 03:00:09,1984-05-22 11:00:09,-34.4428294,119.2254547,0.79,"3-D least-squares   (10 SVs)",1.6,25,4.05,0
"C25M35",94954,1984-05-22 03:00:41,1984-05-22 11:00:41,-34.4188447,119.1198044,22.91,"3-D least-squares   (11 SVs)",1.6,37,4.05,0
"C25M32",94300,1984-05-22 04:00:10,1984-05-22 12:00:10,-34.4416744,119.2285133,-3.37,"3-D least-squares   (8 SVs)",2.4,27,4.05,0
"C25M35",94954,1984-05-22 04:00:15,1984-05-22 12:00:15,-34.4193278,119.1198594,-53.52,"3-D least-squares   (9 SVs)",2.2,26,4.05,0
"C25M32",94300,1984-05-22 05:00:10,1984-05-22 13:00:10,-34.4420378,119.2316128,-2,"3-D least-squares   (6 SVs)",2.4,27,4.05,0
"C25M35",94954,1984-05-22 05:00:12,1984-05-22 13:00:12,-34.4190939,119.1192311,-120.01,"3-D least-squares   (6 SVs)",5.2,25.5,4.05,0
"C25M35",94954,1984-05-22 06:00:40,1984-05-22 14:00:40,-34.4198739,119.1199478,22.61,"3-D least-squares   (6 SVs)",3.2,24,4.05,0
"C25M32",94300,1984-05-22 06:00:40,1984-05-22 14:00:40,-34.44281,119.2287036,0.4,"3-D least-squares   (8 SVs)",2.6,25,4.05,0
"C25M32",94300,1984-05-22 07:00:12,1984-05-22 15:00:12,-34.4424561,119.2292133,1.08,"3-D least-squares   (8 SVs)",2,24.5,4.05,0
"C25M35",94954,1984-05-22 07:00:14,1984-05-22 15:00:14,-34.4216767,119.1212014,8.51,"3-D least-squares   (6 SVs)",2.4,24.5,4.05,0
"C25M35",94954,1984-05-22 08:00:41,1984-05-22 16:00:41,-34.4222733,119.1214056,30.46,"3-D least-squares   (10 SVs)",1.6,22.5,4.05,0
"C25M32",94300,1984-05-22 08:00:41,1984-05-22 16:00:41,-34.4419683,119.2279156,3.94,"3-D least-squares   (11 SVs)",1.4,22,4.05,0
"C25M35",94954,1984-05-22 09:00:12,1984-05-22 17:00:12,-34.4233683,119.1225733,-5.29,"3-D least-squares   (9 SVs)",1.8,18,4.05,0
"C25M32",94300,1984-05-22 09:00:13,1984-05-22 17:00:13,-34.4409506,119.2215714,0.61,"3-D least-squares   (10 SVs)",1.4,16.5,4.05,0
"C25M32",94300,1984-05-22 10:00:14,1984-05-22 18:00:14,-34.43989,119.2200836,-4.69,"3-D least-squares   (5 SVs)",2.4,18,4.05,0
"C25M35",94954,1984-05-22 10:00:16,1984-05-22 18:00:16,-34.4228575,119.1228833,8.42,"3-D least-squares   (5 SVs)",2.4,19,4.05,0
"C25M32",94300,1984-05-22 11:00:41,1984-05-22 19:00:41,-34.4398986,119.2200633,-2.52,"3-D least-squares   (10 SVs)",2,19,4.05,0
"C25M35",94954,1984-05-22 11:00:41,1984-05-22 19:00:41,-34.422915,119.1228442,25.63,"3-D least-squares   (8 SVs)",2.2,20,4.05,0
"C25M32",94300,1984-05-22 12:00:14,1984-05-22 20:00:14,-34.4396006,119.2184797,-0.27,"3-D least-squares   (10 SVs)",1.4,16.5,4.05,0
"C25M35",94954,1984-05-22 12:00:22,1984-05-22 20:00:22,-34.4234642,119.1211086,133.09,"3-D least-squares   (7 SVs)",2.8,14.5,4.05,0
"C25M32",94300,1984-05-22 13:00:14,1984-05-22 21:00:14,-34.4396025,119.2184375,-4.13,"3-D least-squares   (6 SVs)",2,17,4.05,0
"C25M35",94954,1984-05-22 13:00:30,1984-05-22 21:00:30,-34.423955,119.1214367,20.07,"3-D least-squares   (6 SVs)",2.8,19.5,4.05,0
"C25M32",94300,1984-05-22 14:00:40,1984-05-22 22:00:40,-34.4393519,119.2186864,-0.73,"3-D least-squares   (9 SVs)",2,15,4.05,0
"C25M35",94954,1984-05-22 14:01:02,1984-05-22 22:01:02,-34.4238267,119.1213403,19.61,"3-D least-squares   (7 SVs)",5.4,22,4.05,0
"C25M32",94300,1984-05-22 15:00:13,1984-05-22 23:00:13,-34.4387311,119.2208767,2.44,"3-D least-squares   (8 SVs)",2.6,12,4.05,0
"C25M35",94954,1984-05-22 15:00:21,1984-05-22 23:00:21,-34.4237717,119.1213803,37.34,"3-D least-squares   (6 SVs)",2.8,18,4.05,0
"C25M32",94300,1984-05-22 16:00:41,1984-05-23 00:00:41,-34.4387572,119.22099,1.76,"3-D least-squares   (8 SVs)",1.6,17,4.05,0
"C25M35",94954,1984-05-22 16:01:13,1984-05-23 00:01:13,-34.4238994,119.1214111,18.44,"3-D least-squares   (5 SVs)",3.4,17,4.05,0
"C25M32",94300,1984-05-22 17:00:17,1984-05-23 01:00:17,-34.4387519,119.2209192,-4.44,"3-D least-squares   (6 SVs)",2.2,27,4.05,0
"C25M35",94954,1984-05-22 17:00:41,1984-05-23 01:00:41,-34.4239236,119.1215664,21.59,"3-D least-squares   (6 SVs)",2,15.5,4.05,0
"C25M35",94954,1984-05-22 18:00:32,1984-05-23 02:00:32,-34.4238547,119.1214417,23.88,"3-D least-squares   (6 SVs)",2.8,16.5,4.05,0
"C25M32",94300,1984-05-22 18:00:35,1984-05-23 02:00:35,-34.4386267,119.2212814,40.56,"3-D least-squares   (5 SVs)",6.6,35,4.05,0
"C25M35",94954,1984-05-22 19:00:14,1984-05-23 03:00:14,-34.4239031,119.1213267,23.17,"3-D least-squares   (6 SVs)",5.4,31,4.05,0
"C25M32",94300,1984-05-22 19:00:41,1984-05-23 03:00:41,-34.4387731,119.2209944,-7.87,"3-D least-squares   (7 SVs)",2,37,4.05,0
"C25M32",94300,1984-05-22 20:00:20,1984-05-23 04:00:20,-34.4388264,119.2211494,10.02,"3-D least-squares   (5 SVs)",6.6,37,4.05,0
"C25M35",94954,1984-05-22 20:01:35,1984-05-23 04:01:35,-34.4239611,119.1213953,123.44,"3-D least-squares   (4 SVs)",17.8,26,4.05,0
"C25M32",94300,1984-05-22 21:00:41,1984-05-23 05:00:41,-34.4387539,119.2209644,4.08,"3-D least-squares   (9 SVs)",1.8,34.5,4.05,0
"C25M35",94954,1984-05-22 21:00:41,1984-05-23 05:00:41,-34.4237703,119.1213675,32.28,"3-D least-squares   (5 SVs)",2.8,19,4.05,0
"C25M32",94300,1984-05-22 22:00:22,1984-05-23 06:00:22,-34.4387439,119.2210272,-6.67,"3-D least-squares   (5 SVs)",4.6,31.5,4.05,0
"C25M35",94954,1984-05-22 22:00:42,1984-05-23 06:00:42,-34.4238633,119.1213953,31.35,"3-D least-squares   (6 SVs)",4.8,19,4.05,0
"C25M35",94954,1984-05-22 23:00:27,1984-05-23 07:00:27,-34.4238397,119.1214378,8.62,"3-D least-squares   (5 SVs)",4.8,23,4.05,0
"C25M32",94300,1984-05-22 23:00:41,1984-05-23 07:00:41,-34.4363628,119.2210603,1.85,"3-D least-squares   (11 SVs)",1.6,14.5,4.05,0
"C25M32",94300,1984-05-23 00:00:12,1984-05-23 08:00:12,-34.4365008,119.2206356,2.54,"3-D least-squares   (11 SVs)",1.4,15,4.05,0
"C25M35",94954,1984-05-23 00:00:41,1984-05-23 08:00:41,-34.4238178,119.1214172,33.42,"3-D least-squares   (10 SVs)",1.8,28.5,4.05,0
"C25M32",94300,1984-05-23 01:00:14,1984-05-23 09:00:14,-34.4363856,119.2205244,3.51,"3-D least-squares   (6 SVs)",4,17,4.05,0
"C25M32",94300,1984-05-23 02:00:40,1984-05-23 10:00:40,-34.4355758,119.2211411,5.38,"3-D least-squares   (10 SVs)",2.2,20.5,4.05,0
